Bat,Rotor,Height,ResPolBat,ResPolRot,desC,operC,resC,c1,c2,c3,c_cum
3,2,120,1,1,300000,-25630.20399,332539.2522,0,0,1,1
0,0,10,2,2,0,4773803296,16377709.75,1,1,0,1
0,0,20,2,2,0,39198028.59,2697443.665,1,1,0,1
0,0,30,2,2,0,-398609.2292,2632873.413,0,0,0,0
0,0,40,2,2,0,-215047.2997,2633436.597,0,0,0,0
0,0,50,2,2,0,-146157.0108,3160656.432,0,0,0,0
0,0,60,2,2,0,-104104.3236,2583202.631,0,0,0,0
0,0,70,2,2,0,-76211.91837,2583298.38,0,0,0,0
0,0,80,2,2,0,-50591.5482,171426.3293,0,0,0,0
0,0,90,2,2,0,-45073.94673,171445.2702,0,0,0,0
0,0,100,2,2,0,-37171.5989,171472.3973,0,0,0,0
0,0,110,2,2,0,-30611.94654,171494.9153,0,0,1,1
0,0,120,2,2,0,-25630.20399,171512.0166,0,0,1,1
0,1,10,2,2,100000,4874403295,16727505.27,1,1,0,1
0,1,20,2,2,100000,4875201582,16730038.81,1,1,0,1
0,1,30,2,2,100000,39601390.77,2689943.131,1,1,0,1
0,1,40,2,2,100000,-215047.2997,2624674.879,0,0,0,0
0,1,50,2,2,100000,-146157.0108,3161895.087,0,0,0,0
0,1,60,2,2,100000,-104104.3236,2571561.59,0,0,0,0
0,1,70,2,2,100000,-76211.91837,2571657.618,0,0,0,0
0,1,80,2,2,100000,-50591.5482,173105.8234,0,0,0,0
0,1,90,2,2,100000,-45073.94673,173124.8194,0,0,0,0
0,1,100,2,2,100000,-37171.5989,173152.0256,0,0,0,0
0,1,110,2,2,100000,-30611.94654,173174.6092,0,0,1,1
0,1,120,2,2,100000,-25630.20399,173191.7603,0,0,1,1
0,2,10,2,2,200000,4974803295,17083575.62,1,1,0,1
0,2,20,2,2,200000,4975401582,17085531.98,1,1,0,1
0,2,30,2,2,200000,5975641341,19992121.74,1,1,0,1
0,2,40,2,2,200000,79784952.7,3013473.161,1,1,0,1
0,2,50,2,2,200000,79853842.99,3560693.743,1,1,0,1
0,2,60,2,2,200000,39895895.68,2701408.549,1,1,0,1
0,2,70,2,2,200000,39923788.08,2701504.855,1,1,0,1
0,2,80,2,2,200000,-50591.5482,174785.3175,0,0,0,0
0,2,90,2,2,200000,-45073.94673,174804.3687,0,0,0,0
0,2,100,2,2,200000,-37171.5989,174831.6539,0,0,0,0
0,2,110,2,2,200000,-30611.94654,174854.3031,0,0,1,1
0,2,120,2,2,200000,-25630.20399,174871.504,0,0,1,1
1,0,10,2,2,50000,5024003296,25889126.58,1,1,0,1
1,0,20,2,2,50000,59198028.59,4302524.398,1,1,0,1
1,0,30,2,2,50000,-398609.2292,593049.4579,0,0,0,0
1,0,40,2,2,50000,-215047.2997,550786.8043,0,0,0,0
1,0,50,2,2,50000,-146157.0108,618139.6653,0,0,0,0
1,0,60,2,2,50000,-104104.3236,530523.5712,0,0,0,0
1,0,70,2,2,50000,-76211.91837,530667.2952,0,0,0,0
1,0,80,2,2,50000,-50591.5482,216739.3119,0,0,0,0
1,0,90,2,2,50000,-45073.94673,216767.743,0,0,0,0
1,0,100,2,2,50000,-37171.5989,216808.4622,0,0,0,0
1,0,110,2,2,50000,-30611.94654,216842.2628,0,0,1,1
1,0,120,2,2,50000,-25630.20399,216867.9327,0,0,1,1
1,1,10,2,2,150000,5124603295,26413222.09,1,1,0,1
1,1,20,2,2,150000,5125294915,26416703,1,1,0,1
1,1,30,2,2,150000,129601390.8,5334989.939,1,1,0,1
1,1,40,2,2,150000,-215047.2997,508825.0867,0,0,0,0
1,1,50,2,2,150000,-146157.0108,586178.3206,0,0,0,0
1,1,60,2,2,150000,-104104.3236,484482.5302,0,0,0,0
1,1,70,2,2,150000,-76211.91837,484626.5331,0,0,0,0
1,1,80,2,2,150000,-50591.5482,218418.806,0,0,0,0
1,1,90,2,2,150000,-45073.94673,218447.2922,0,0,0,0
1,1,100,2,2,150000,-37171.5989,218488.0905,0,0,0,0
1,1,110,2,2,150000,-30611.94654,218521.9566,0,0,1,1
1,1,120,2,2,150000,-25630.20399,218547.6764,0,0,1,1
1,2,10,2,2,250000,5225003295,26943408.45,1,1,0,1
1,2,20,2,2,250000,5225494915,26945948.18,1,1,0,1
1,2,30,2,2,250000,5225647267,26946774.61,1,1,0,1
1,2,40,2,2,250000,129784952.7,4798101.369,1,1,0,1
1,2,50,2,2,250000,129853843,4885454.976,1,1,0,1
1,2,60,2,2,250000,59895895.68,704873.4892,1,1,0,1
1,2,70,2,2,250000,59923788.08,705017.771,1,1,0,1
1,2,80,2,2,250000,-50591.5482,220098.3,0,0,0,0
1,2,90,2,2,250000,-45073.94673,220126.8415,0,0,0,0
1,2,100,2,2,250000,-37171.5989,220167.7188,0,0,0,0
1,2,110,2,2,250000,-30611.94654,220201.6505,0,0,1,1
1,2,120,2,2,250000,-25630.20399,220227.4201,0,0,1,1
2,0,10,2,2,50000,5024003296,25806198.58,1,1,0,1
2,0,20,2,2,50000,59198028.59,5204425.909,1,1,0,1
2,0,30,2,2,50000,-398609.2292,5031926.153,0,0,0,0
2,0,40,2,2,50000,-215047.2997,5032746.626,0,0,0,0
2,0,50,2,2,50000,-146157.0108,6020070.419,0,0,0,0
2,0,60,2,2,50000,-104104.3236,4938523.571,0,0,0,0
2,0,70,2,2,50000,-76211.91837,4938667.295,0,0,0,0
2,0,80,2,2,50000,-50591.5482,216739.3119,0,0,0,0
2,0,90,2,2,50000,-45073.94673,216767.743,0,0,0,0
2,0,100,2,2,50000,-37171.5989,216808.4622,0,0,0,0
2,0,110,2,2,50000,-30611.94654,216842.2628,0,0,1,1
2,0,120,2,2,50000,-25630.20399,216867.9327,0,0,1,1
2,1,10,2,2,150000,5124603295,26344430.09,1,1,0,1
2,1,20,2,2,150000,5125294915,26347708.33,1,1,0,1
2,1,30,2,2,150000,129601390.8,5537117.87,1,1,0,1
2,1,40,2,2,150000,-215047.2997,5082784.909,0,0,0,0
2,1,50,2,2,150000,-146157.0108,6080109.074,0,0,0,0
2,1,60,2,2,150000,-104104.3236,4984482.53,0,0,0,0
2,1,70,2,2,150000,-76211.91837,4984626.533,0,0,0,0
2,1,80,2,2,150000,-50591.5482,218418.806,0,0,0,0
2,1,90,2,2,150000,-45073.94673,218447.2922,0,0,0,0
2,1,100,2,2,150000,-37171.5989,218488.0905,0,0,0,0
2,1,110,2,2,150000,-30611.94654,218521.9566,0,0,1,1
2,1,120,2,2,150000,-25630.20399,218547.6764,0,0,1,1
2,2,10,2,2,250000,5225003295,26895992.45,1,1,0,1
2,2,20,2,2,250000,5225494915,26898441.51,1,1,0,1
2,2,30,2,2,250000,5225647267,26899247.5,1,1,0,1
2,2,40,2,2,250000,129784952.7,5830861.191,1,1,0,1
2,2,50,2,2,250000,129853843,6838185.729,1,1,0,1
2,2,60,2,2,250000,59895895.68,5292073.489,1,1,0,1
2,2,70,2,2,250000,59923788.08,5292217.771,1,1,0,1
2,2,80,2,2,250000,-50591.5482,220098.3,0,0,0,0
2,2,90,2,2,250000,-45073.94673,220126.8415,0,0,0,0
2,2,100,2,2,250000,-37171.5989,220167.7188,0,0,0,0
2,2,110,2,2,250000,-30611.94654,220201.6505,0,0,1,1
2,2,120,2,2,250000,-25630.20399,220227.4201,0,0,1,1
3,0,10,2,2,100000,5524003296,47417581.92,1,1,0,1
3,0,20,2,2,100000,99198028.59,9081652.974,1,1,0,1
3,0,30,2,2,100000,-398609.2292,804278.2421,0,0,0,0
3,0,40,2,2,100000,-215047.2997,676247.0416,0,0,0,0
3,0,50,2,2,100000,-146157.0108,743836.8852,0,0,0,0
3,0,60,2,2,100000,-104104.3236,670765.4524,0,0,0,0
3,0,70,2,2,100000,-76211.91837,671005.1262,0,0,0,0
3,0,80,2,2,100000,-50591.5482,328965.2769,0,0,0,0
3,0,90,2,2,100000,-45073.94673,329012.6886,0,0,0,0
3,0,100,2,2,100000,-37171.5989,329080.5919,0,0,0,0
3,0,110,2,2,100000,-30611.94654,329136.9577,0,0,1,1
3,0,120,2,2,100000,-25630.20399,329179.7648,0,0,1,1
3,1,10,2,2,200000,5624603295,48261501.43,1,1,0,1
3,1,20,2,2,200000,5625301582,48267341.55,1,1,0,1
3,1,30,2,2,200000,5529601391,49029587.49,1,1,0,1
3,1,40,2,2,200000,99784952.7,1357665.324,1,1,0,1
3,1,50,2,2,200000,99853842.99,1435255.54,1,1,0,1
3,1,60,2,2,200000,-104104.3236,604724.4113,0,0,0,0
3,1,70,2,2,200000,-76211.91837,604964.3641,0,0,0,0
3,1,80,2,2,200000,-50591.5482,330644.771,0,0,0,0
3,1,90,2,2,200000,-45073.94673,330692.2379,0,0,0,0
3,1,100,2,2,200000,-37171.5989,330760.2202,0,0,0,0
3,1,110,2,2,200000,-30611.94654,330816.6515,0,0,1,1
3,1,120,2,2,200000,-25630.20399,330859.5085,0,0,1,1
3,2,10,2,2,300000,5725003295,49225695.78,1,1,0,1
3,2,20,2,2,300000,5725494915,49229921.88,1,1,0,1
3,2,30,2,2,300000,5725647267,49231235.61,1,1,0,1
3,2,40,2,2,300000,229784952.7,2563317.606,1,1,0,1
3,2,50,2,2,300000,229853843,2650908.196,1,1,0,1
3,2,60,2,2,300000,99895895.68,1368203.37,1,1,0,1
3,2,70,2,2,300000,99923788.08,1368443.602,1,1,0,1
3,2,80,2,2,300000,-50591.5482,332324.2651,0,0,0,0
3,2,90,2,2,300000,-45073.94673,332371.7871,0,0,0,0
3,2,100,2,2,300000,-37171.5989,332439.8485,0,0,0,0
3,2,110,2,2,300000,-30611.94654,332496.3454,0,0,1,1
3,2,120,2,2,300000,-25630.20399,332539.2522,0,0,1,1
0,0,10,3,3,0,4774203296,16381751.95,1,1,0,1
0,0,20,3,3,0,39198028.59,16327485.9,1,1,0,1
0,0,30,3,3,0,-398609.2292,16327043.94,0,0,0,0
0,0,40,3,3,0,-215047.2997,16327241.26,0,0,0,0
0,0,50,3,3,0,-146157.0108,19734370.09,0,0,0,0
0,0,60,3,3,0,-104104.3236,16000402.63,0,0,0,0
0,0,70,3,3,0,-76211.91837,16000498.38,0,0,0,0
0,0,80,3,3,0,-50591.5482,171426.3293,0,0,0,0
0,0,90,3,3,0,-45073.94673,171445.2702,0,0,0,0
0,0,100,3,3,0,-37171.5989,171472.3973,0,0,0,0
0,0,110,3,3,0,-30611.94654,171494.9153,0,0,1,1
0,0,120,3,3,0,-25630.20399,171512.0166,0,0,1,1
0,1,10,3,3,100000,4874803295,16729819.47,1,1,0,1
0,1,20,3,3,100000,4875394915,16731195.74,1,1,0,1
0,1,30,3,3,100000,5875602823,16756131.69,1,1,0,1
0,1,40,3,3,100000,-215047.2997,16606479.54,0,0,0,0
0,1,50,3,3,100000,-146157.0108,20023608.75,0,0,0,0
0,1,60,3,3,100000,-104104.3236,16276761.59,0,0,0,0
0,1,70,3,3,100000,-76211.91837,16276857.62,0,0,0,0
0,1,80,3,3,100000,-50591.5482,173105.8234,0,0,0,0
0,1,90,3,3,100000,-45073.94673,173124.8194,0,0,0,0
0,1,100,3,3,100000,-37171.5989,173152.0256,0,0,0,0
0,1,110,3,3,100000,-30611.94654,173174.6092,0,0,1,1
0,1,120,3,3,100000,-25630.20399,173191.7603,0,0,1,1
0,2,10,3,3,200000,4975203295,17084737.82,1,1,0,1
0,2,20,3,3,200000,4975594915,17086112.91,1,1,0,1
0,2,30,3,3,200000,4975713934,17086999.05,1,1,0,1
0,2,40,3,3,200000,4975785737,17085725.84,1,1,0,1
0,2,50,3,3,200000,5975853798,20538355.4,1,1,0,1
0,2,60,3,3,200000,39895895.68,16629808.55,1,1,0,1
0,2,70,3,3,200000,39923788.08,16629904.86,1,1,0,1
0,2,80,3,3,200000,-50591.5482,174785.3175,0,0,0,0
0,2,90,3,3,200000,-45073.94673,174804.3687,0,0,0,0
0,2,100,3,3,200000,-37171.5989,174831.6539,0,0,0,0
0,2,110,3,3,200000,-30611.94654,174854.3031,0,0,1,1
0,2,120,3,3,200000,-25630.20399,174871.504,0,0,1,1
1,0,10,3,3,50000,5024403295,25894776.78,1,1,0,1
1,0,20,3,3,50000,4929198029,25962321.62,1,1,0,1
1,0,30,3,3,50000,-398609.2292,25837471.28,0,0,0,0
1,0,40,3,3,50000,-215047.2997,25837765.82,0,0,0,0
1,0,50,3,3,50000,-146157.0108,30964958.81,0,0,0,0
1,0,60,3,3,50000,-104104.3236,25345923.57,0,0,0,0
1,0,70,3,3,50000,-76211.91837,25346067.3,0,0,0,0
1,0,80,3,3,50000,-50591.5482,216739.3119,0,0,0,0
1,0,90,3,3,50000,-45073.94673,216767.743,0,0,0,0
1,0,100,3,3,50000,-37171.5989,216808.4622,0,0,0,0
1,0,110,3,3,50000,-30611.94654,216842.2628,0,0,1,1
1,0,120,3,3,50000,-25630.20399,216867.9327,0,0,1,1
1,1,10,3,3,150000,5124803295,26416119.19,1,1,0,1
1,1,20,3,3,150000,5125401582,26418180.65,1,1,0,1
1,1,30,3,3,150000,6125641341,26443362.02,1,1,0,1
1,1,40,3,3,150000,-215047.2997,26287404.11,0,0,0,0
1,1,50,3,3,150000,-146157.0108,31424597.46,0,0,0,0
1,1,60,3,3,150000,-104104.3236,25791482.53,0,0,0,0
1,1,70,3,3,150000,-76211.91837,25791626.53,0,0,0,0
1,1,80,3,3,150000,-50591.5482,218418.806,0,0,0,0
1,1,90,3,3,150000,-45073.94673,218447.2922,0,0,0,0
1,1,100,3,3,150000,-37171.5989,218488.0905,0,0,0,0
1,1,110,3,3,150000,-30611.94654,218521.9566,0,0,1,1
1,1,120,3,3,150000,-25630.20399,218547.6764,0,0,1,1
1,2,10,3,3,250000,5225203295,26944425.55,1,1,0,1
1,2,20,3,3,250000,5225594915,26946485.66,1,1,0,1
1,2,30,3,3,250000,5225713934,26947364.4,1,1,0,1
1,2,40,3,3,250000,5225785737,26946428.41,1,1,0,1
1,2,50,3,3,250000,6225853798,32119122.12,1,1,0,1
1,2,60,3,3,250000,59895895.68,26318673.49,1,1,0,1
1,2,70,3,3,250000,59923788.08,26318817.77,1,1,0,1
1,2,80,3,3,250000,-50591.5482,220098.3,0,0,0,0
1,2,90,3,3,250000,-45073.94673,220126.8415,0,0,0,0
1,2,100,3,3,250000,-37171.5989,220167.7188,0,0,0,0
1,2,110,3,3,250000,-30611.94654,220201.6505,0,0,1,1
1,2,120,3,3,250000,-25630.20399,220227.4201,0,0,1,1
2,0,10,3,3,50000,5024403295,25811176.78,1,1,0,1
2,0,20,3,3,50000,4929198029,25878721.62,1,1,0,1
2,0,30,3,3,50000,-398609.2292,25753871.28,0,0,0,0
2,0,40,3,3,50000,-215047.2997,25754165.82,0,0,0,0
2,0,50,3,3,50000,-146157.0108,30881358.81,0,0,0,0
2,0,60,3,3,50000,-104104.3236,25262323.57,0,0,0,0
2,0,70,3,3,50000,-76211.91837,25262467.3,0,0,0,0
2,0,80,3,3,50000,-50591.5482,216739.3119,0,0,0,0
2,0,90,3,3,50000,-45073.94673,216767.743,0,0,0,0
2,0,100,3,3,50000,-37171.5989,216808.4622,0,0,0,0
2,0,110,3,3,50000,-30611.94654,216842.2628,0,0,1,1
2,0,120,3,3,50000,-25630.20399,216867.9327,0,0,1,1
2,1,10,3,3,150000,5124803295,26346919.19,1,1,0,1
2,1,20,3,3,150000,5125401582,26348980.65,1,1,0,1
2,1,30,3,3,150000,6125641341,26374162.02,1,1,0,1
2,1,40,3,3,150000,-215047.2997,26218204.11,0,0,0,0
2,1,50,3,3,150000,-146157.0108,31355397.46,0,0,0,0
2,1,60,3,3,150000,-104104.3236,25722282.53,0,0,0,0
2,1,70,3,3,150000,-76211.91837,25722426.53,0,0,0,0
2,1,80,3,3,150000,-50591.5482,218418.806,0,0,0,0
2,1,90,3,3,150000,-45073.94673,218447.2922,0,0,0,0
2,1,100,3,3,150000,-37171.5989,218488.0905,0,0,0,0
2,1,110,3,3,150000,-30611.94654,218521.9566,0,0,1,1
2,1,120,3,3,150000,-25630.20399,218547.6764,0,0,1,1
2,2,10,3,3,250000,5225203295,26896825.55,1,1,0,1
2,2,20,3,3,250000,5225594915,26898885.66,1,1,0,1
2,2,30,3,3,250000,5225713934,26899764.4,1,1,0,1
2,2,40,3,3,250000,5225785737,26898828.41,1,1,0,1
2,2,50,3,3,250000,6225853798,32071522.12,1,1,0,1
2,2,60,3,3,250000,59895895.68,26271073.49,1,1,0,1
2,2,70,3,3,250000,59923788.08,26271217.77,1,1,0,1
2,2,80,3,3,250000,-50591.5482,220098.3,0,0,0,0
2,2,90,3,3,250000,-45073.94673,220126.8415,0,0,0,0
2,2,100,3,3,250000,-37171.5989,220167.7188,0,0,0,0
2,2,110,3,3,250000,-30611.94654,220201.6505,0,0,1,1
2,2,120,3,3,250000,-25630.20399,220227.4201,0,0,1,1
3,0,10,3,3,100000,5524403295,47427216.12,1,1,0,1
3,0,20,3,3,100000,5525201582,47504201.15,1,1,0,1
3,0,30,3,3,100000,-398609.2292,47364725.97,0,0,0,0
3,0,40,3,3,100000,-215047.2997,47365214.96,0,0,0,0
3,0,50,3,3,100000,-146157.0108,55932536.24,0,0,0,0
3,0,60,3,3,100000,-104104.3236,46543365.45,0,0,0,0
3,0,70,3,3,100000,-76211.91837,46543605.13,0,0,0,0
3,0,80,3,3,100000,-50591.5482,328965.2769,0,0,0,0
3,0,90,3,3,100000,-45073.94673,329012.6886,0,0,0,0
3,0,100,3,3,100000,-37171.5989,329080.5919,0,0,0,0
3,0,110,3,3,100000,-30611.94654,329136.9577,0,0,1,1
3,0,120,3,3,100000,-25630.20399,329179.7648,0,0,1,1
3,1,10,3,3,200000,5624803295,48266318.53,1,1,0,1
3,1,20,3,3,200000,5625401582,48269750.1,1,1,0,1
3,1,30,3,3,200000,6625641341,48296686.71,1,1,0,1
3,1,40,3,3,200000,99784952.7,48129433.24,1,1,0,1
3,1,50,3,3,200000,99853842.99,56706754.89,1,1,0,1
3,1,60,3,3,200000,-104104.3236,47298524.41,0,0,0,0
3,1,70,3,3,200000,-76211.91837,47298764.36,0,0,0,0
3,1,80,3,3,200000,-50591.5482,330644.771,0,0,0,0
3,1,90,3,3,200000,-45073.94673,330692.2379,0,0,0,0
3,1,100,3,3,200000,-37171.5989,330760.2202,0,0,0,0
3,1,110,3,3,200000,-30611.94654,330816.6515,0,0,1,1
3,1,120,3,3,200000,-25630.20399,330859.5085,0,0,1,1
3,2,10,3,3,300000,5725203295,49227400.88,1,1,0,1
3,2,20,3,3,300000,5725594915,49230831.1,1,1,0,1
3,2,30,3,3,300000,5725713934,49232295.09,1,1,0,1
3,2,40,3,3,300000,5725785737,49231433.55,1,1,0,1
3,2,50,3,3,300000,6725853798,57844255.55,1,1,0,1
3,2,60,3,3,300000,99895895.68,48260003.37,1,1,0,1
3,2,70,3,3,300000,99923788.08,48260243.6,1,1,0,1
3,2,80,3,3,300000,-50591.5482,332324.2651,0,0,0,0
3,2,90,3,3,300000,-45073.94673,332371.7871,0,0,0,0
3,2,100,3,3,300000,-37171.5989,332439.8485,0,0,0,0
3,2,110,3,3,300000,-30611.94654,332496.3454,0,0,1,1
3,2,120,3,3,300000,-25630.20399,332539.2522,0,0,1,1
