Bat,Rotor,Height,ResPolBat,ResPolRot,desC,operC,resC,c1,c2,c3,c_cum
3,2,120,1,1,2600,-14460035.440430803,31618.236087727677,0,0,1,1
0,0,10,2,2,0,207671202.42135233,43050.76308183447,1,1,0,1
0,0,20,2,2,0,-4810802.152345255,42360.21190470637,1,1,0,1
0,0,30,2,2,0,-14610321.083252814,39154.36680447811,0,0,0,0
0,0,40,2,2,0,-14540181.657845022,28147.26896683291,0,0,0,0
0,0,50,2,2,0,-14507731.633957556,27774.609661537783,0,0,0,0
0,0,60,2,2,0,-14490157.118446877,25248.150486210947,0,0,0,0
0,0,70,2,2,0,-14479503.616367515,24941.034807068132,0,0,0,0
0,0,80,2,2,0,-14472579.849289693,19704.285921432784,0,0,0,0
0,0,90,2,2,0,-14467840.707361134,19573.28421111152,0,0,0,0
0,0,100,2,2,0,-14464451.119216437,20539.832835597692,0,0,0,0
0,0,110,2,2,0,-14461943.073690677,20401.02058266756,0,0,1,1
0,0,120,2,2,0,-14460035.440430803,20277.634001031653,0,0,1,1
0,1,10,2,2,1000,209586202.39485258,42726.759329945955,1,1,0,1
0,1,20,2,2,1000,203189301.62472725,41990.34720146434,1,1,0,1
0,1,30,2,2,1000,-4110321.083252813,41195.06817656001,1,1,0,1
0,1,40,2,2,1000,-14540181.657845022,29635.83797569098,0,0,0,0
0,1,50,2,2,1000,-14507731.633957556,29253.791704393396,0,0,0,0
0,1,60,2,2,1000,-14490157.118446877,26585.737881685804,0,0,0,0
0,1,70,2,2,1000,-14479503.616367515,26270.886267078036,0,0,0,0
0,1,80,2,2,1000,-14472579.849289693,20746.227877822934,0,0,0,0
0,1,90,2,2,1000,-14467840.707361134,20611.92636795353,0,0,0,0
0,1,100,2,2,1000,-14464451.119216437,20477.573944258715,0,0,0,0
0,1,110,2,2,1000,-14461943.073690677,20335.26515660583,0,0,1,1
0,1,120,2,2,1000,-14460035.440430803,20208.770597257833,0,0,1,1
0,2,10,2,2,2000,211456202.37800625,43674.08383362221,1,1,0,1
0,2,20,2,2,2000,206674301.62264946,42908.34689758399,1,1,0,1
0,2,30,2,2,2000,203389779.16098467,42098.339303417364,1,1,0,1
0,2,40,2,2,2000,-4040181.657845022,42036.54636832529,1,1,0,1
0,2,50,2,2,2000,-4007731.633957556,41214.23532729331,1,1,0,1
0,2,60,2,2,2000,-4490157.118446876,27066.525277160647,1,1,0,1
0,2,70,2,2,2000,-4479503.616367515,26743.937727087952,1,1,0,1
0,2,80,2,2,2000,-14472579.849289693,21121.06983421308,0,0,0,0
0,2,90,2,2,2000,-14467840.707361134,20983.468524795542,0,0,0,0
0,2,100,2,2,2000,-14464451.119216437,21226.92616403085,0,0,0,0
0,2,110,2,2,2000,-14461943.073690677,21081.12084165521,0,0,1,1
0,2,120,2,2,2000,-14460035.440430803,20951.518304595113,0,0,1,1
1,0,10,2,2,300,228106202.41285232,31497.596903498183,1,1,0,1
1,0,20,2,2,300,5689197.847654745,32689.24741282715,1,1,0,1
1,0,30,2,2,300,-14610321.083252814,29147.936522120915,0,0,0,0
1,0,40,2,2,300,-14540181.657845022,21111.272760092917,0,0,0,0
1,0,50,2,2,300,-14507731.633957556,20580.912425956536,0,0,0,0
1,0,60,2,2,300,-14490157.118446877,18880.058730188444,0,0,0,0
1,0,70,2,2,300,-14479503.616367515,18442.979335234686,0,0,0,0
1,0,80,2,2,300,-14472579.849289693,14739.253011009505,0,0,0,0
1,0,90,2,2,300,-14467840.707361134,14552.814668279476,0,0,0,0
1,0,100,2,2,300,-14464451.119216437,14366.30568332514,0,0,0,0
1,0,110,2,2,300,-14461943.073690677,14168.751647052743,0,0,1,1
1,0,120,2,2,300,-14460035.440430803,13993.151039853623,0,0,1,1
1,1,10,2,2,1300,230411202.3873568,31338.25216827714,1,1,0,1
1,1,20,2,2,1300,224624301.6238531,30287.98206791843,1,1,0,1
1,1,30,2,2,1300,6389678.916747186,29166.279572564657,1,1,0,1
1,1,40,2,2,1300,-14540181.657845022,21125.73065783988,0,0,0,0
1,1,50,2,2,1300,-14507731.633957556,20585.983357701036,0,0,0,0
1,1,60,2,2,1300,-14490157.118446877,18890.946125663297,0,0,0,0
1,1,70,2,2,1300,-14479503.616367515,18446.130795244597,0,0,0,0
1,1,80,2,2,1300,-14472579.849289693,14788.206078510762,0,0,0,0
1,1,90,2,2,1300,-14467840.707361134,14598.467936232595,0,0,0,0
1,1,100,2,2,1300,-14464451.119216437,14408.657903097273,0,0,0,0
1,1,110,2,2,1300,-14461943.073690677,14207.607332102123,0,0,1,1
1,1,120,2,2,1300,-14460035.440430803,14028.898747190906,0,0,1,1
1,2,10,2,2,2300,231781202.37313592,32093.35550528691,1,1,0,1
1,2,20,2,2,2300,227609301.6222946,31019.33755570478,1,1,0,1
1,2,30,2,2,2300,223547001.3833551,29883.17935624538,1,1,0,1
1,2,40,2,2,2300,5959818.342154978,29491.25180785665,1,1,0,1
1,2,50,2,2,2300,5992268.366042444,28337.64815742914,1,1,0,1
1,2,60,2,2,2300,5509842.881553124,19352.633521138145,1,1,0,1
1,2,70,2,2,2300,5520496.383632485,18900.082255254514,1,1,0,1
1,2,80,2,2,2300,-14472579.849289693,15147.492479345357,0,0,0,0
1,2,90,2,2,2300,-14467840.707361134,14954.454537519048,0,0,0,0
1,2,100,2,2,2300,-14464451.119216437,15142.454567313855,0,0,0,0
1,2,110,2,2,2300,-14461943.073690677,14937.907461595953,0,0,1,1
1,2,120,2,2,2300,-14460035.440430803,14756.090898972638,0,0,1,1
2,0,10,2,2,300,228106202.41285232,26706.48579238707,1,1,0,1
2,0,20,2,2,300,5689197.847654745,27898.13630171604,1,1,0,1
2,0,30,2,2,300,-14610321.083252814,24356.825411009806,0,0,0,0
2,0,40,2,2,300,-14540181.657845022,17689.0505378707,0,0,0,0
2,0,50,2,2,300,-14507731.633957556,17158.690203734313,0,0,0,0
2,0,60,2,2,300,-14490157.118446877,15800.058730188446,0,0,0,0
2,0,70,2,2,300,-14479503.616367515,15362.979335234684,0,0,0,0
2,0,80,2,2,300,-14472579.849289693,11503.697455453952,0,0,0,0
2,0,90,2,2,300,-14467840.707361134,11317.259112723917,0,0,0,0
2,0,100,2,2,300,-14464451.119216437,11130.750127769585,0,0,0,0
2,0,110,2,2,300,-14461943.073690677,10933.196091497186,0,0,1,1
2,0,120,2,2,300,-14460035.440430803,10757.595484298066,0,0,1,1
2,1,10,2,2,1300,230411202.3873568,30093.807723832695,1,1,0,1
2,1,20,2,2,1300,224624301.6238531,29043.537623473985,1,1,0,1
2,1,30,2,2,1300,6389678.916747186,27921.835128120212,1,1,0,1
2,1,40,2,2,1300,-14540181.657845022,19347.9528800621,0,0,0,0
2,1,50,2,2,1300,-14507731.633957556,18808.205579923262,0,0,0,0
2,1,60,2,2,1300,-14490157.118446877,17290.946125663297,0,0,0,0
2,1,70,2,2,1300,-14479503.616367515,16846.130795244597,0,0,0,0
2,1,80,2,2,1300,-14472579.849289693,13543.76163406632,0,0,0,0
2,1,90,2,2,1300,-14467840.707361134,13354.02349178815,0,0,0,0
2,1,100,2,2,1300,-14464451.119216437,13164.21345865283,0,0,0,0
2,1,110,2,2,1300,-14461943.073690677,12963.16288765768,0,0,1,1
2,1,120,2,2,1300,-14460035.440430803,12784.454302746464,0,0,1,1
2,2,10,2,2,2300,231781202.37313592,32093.35550528691,1,1,0,1
2,2,20,2,2,2300,227609301.6222946,31019.33755570478,1,1,0,1
2,2,30,2,2,2300,223547001.3833551,29883.17935624538,1,1,0,1
2,2,40,2,2,2300,5959818.342154978,29491.25180785665,1,1,0,1
2,2,50,2,2,2300,5992268.366042444,28337.64815742914,1,1,0,1
2,2,60,2,2,2300,5509842.881553124,18552.63352113815,1,1,0,1
2,2,70,2,2,2300,5520496.383632485,18100.082255254514,1,1,0,1
2,2,80,2,2,2300,-14472579.849289693,14525.270257123138,0,0,0,0
2,2,90,2,2,2300,-14467840.707361134,14332.232315296826,0,0,0,0
2,2,100,2,2,2300,-14464451.119216437,14520.232345091636,0,0,0,0
2,2,110,2,2,2300,-14461943.073690677,14315.685239373732,0,0,1,1
2,2,120,2,2,2300,-14460035.440430803,14133.868676750415,0,0,1,1
3,0,10,2,2,600,268216202.41185233,65809.8038134943,1,1,0,1
3,0,20,2,2,600,26189197.84765475,67141.71566339828,1,1,0,1
3,0,30,2,2,600,-14610321.083252814,62946.56484629545,0,0,0,0
3,0,40,2,2,600,-14540181.657845022,45420.50256883519,0,0,0,0
3,0,50,2,2,600,-14507731.633957556,44574.74017701626,0,0,0,0
3,0,60,2,2,600,-14490157.118446877,40686.97521814346,0,0,0,0
3,0,70,2,2,600,-14479503.616367515,39989.968391567796,0,0,0,0
3,0,80,2,2,600,-14472579.849289693,31792.709412385164,0,0,0,0
3,0,90,2,2,600,-14467840.707361134,31495.397804837594,0,0,0,0
3,0,100,2,2,600,-14464451.119216437,31197.97360100225,0,0,0,0
3,0,110,2,2,600,-14461943.073690677,30882.935998045337,0,0,1,1
3,0,120,2,2,600,-14460035.440430803,30602.907339719775,0,0,1,1
3,1,10,2,2,1600,270021202.3863585,66739.39346716226,1,1,0,1
3,1,20,2,2,1600,264431801.62366658,65066.93748138224,1,1,0,1
3,1,30,2,2,1600,66389678.91674719,63293.4412300725,1,1,0,1
3,1,40,2,2,1600,-14540181.657845022,45668.293799915475,0,0,0,0
3,1,50,2,2,1600,-14507731.633957556,44813.1444420941,0,0,0,0
3,1,60,2,2,1600,-14490157.118446877,40907.86261361831,0,0,0,0
3,1,70,2,2,1600,-14479503.616367515,40203.11985157771,0,0,0,0
3,1,80,2,2,1600,-14472579.849289693,31966.106924330863,0,0,0,0
3,1,90,2,2,1600,-14467840.707361134,31665.49551723516,0,0,0,0
3,1,100,2,2,1600,-14464451.119216437,31745.88137632994,0,0,0,0
3,1,110,2,2,1600,-14461943.073690677,31427.347238650273,0,0,1,1
3,1,120,2,2,1600,-14460035.440430803,31144.21060261261,0,0,1,1
3,2,10,2,2,2600,271781202.3731359,67744.79479306094,1,1,0,1
3,2,20,2,2,2600,267609301.6222946,66816.40857194638,1,1,0,1
3,2,30,2,2,2600,263547001.3833551,65027.98545819769,1,1,0,1
3,2,40,2,2,2600,65959818.34215497,63214.50713136382,1,1,0,1
3,2,50,2,2,2600,65992268.36604245,61398.31826214524,1,1,0,1
3,2,60,2,2,2600,25509842.881553125,39375.85000909316,1,1,0,1
3,2,70,2,2,2600,25520496.383632485,38663.37131158763,1,1,0,1
3,2,80,2,2,2600,-14472579.849289693,32453.337769609905,0,0,0,0
3,2,90,2,2,2600,-14467840.707361134,32149.42656296605,0,0,0,0
3,2,100,2,2,2600,-14464451.119216437,32226.511373879854,0,0,0,0
3,2,110,2,2,2600,-14461943.073690677,31904.480701477438,0,0,1,1
3,2,120,2,2,2600,-14460035.440430803,31618.236087727677,0,0,1,1
0,0,10,3,3,0,207671202.42135233,67771.01030405668,1,1,0,1
0,0,20,3,3,0,-4810802.152345255,67057.30079359526,1,1,0,1
0,0,30,3,3,0,-14610321.083252814,66290.5668044781,0,0,0,0
0,0,40,3,3,0,-14540181.657845022,47530.26896683293,0,0,0,0
0,0,50,3,3,0,-14507731.633957556,47157.6096615378,0,0,0,0
0,0,60,3,3,0,-14490157.118446877,42692.850486210955,0,0,0,0
0,0,70,3,3,0,-14479503.616367515,42385.73480706811,0,0,0,0
0,0,80,3,3,0,-14472579.849289693,33272.38592143278,0,0,0,0
0,0,90,3,3,0,-14467840.707361134,33141.38421111152,0,0,0,0
0,0,100,3,3,0,-14464451.119216437,33010.3328355977,0,0,0,0
0,0,110,3,3,0,-14461943.073690677,32871.52058266756,0,0,1,1
0,0,120,3,3,0,-14460035.440430803,32748.13400103165,0,0,1,1
0,1,10,3,3,1000,209586202.39485258,69574.57877439041,1,1,0,1
0,1,20,3,3,1000,203189301.62472725,68838.16664590879,1,1,0,1
0,1,30,3,3,1000,-4110321.083252813,68020.0209543378,1,1,0,1
0,1,40,3,3,1000,-14540181.657845022,48796.39353124654,0,0,0,0
0,1,50,3,3,1000,-14507731.633957556,48414.347259948954,0,0,0,0
0,1,60,3,3,1000,-14490157.118446877,43830.2378816858,0,0,0,0
0,1,70,3,3,1000,-14479503.616367515,43515.386267078036,0,0,0,0
0,1,80,3,3,1000,-14472579.849289693,34158.61676671183,0,0,0,0
0,1,90,3,3,1000,-14467840.707361134,34024.31525684241,0,0,0,0
0,1,100,3,3,1000,-14464451.119216437,33889.962833147605,0,0,0,0
0,1,110,3,3,1000,-14461943.073690677,33752.32071216138,0,0,1,1
0,1,120,3,3,1000,-14460035.440430803,33625.82615281339,0,0,1,1
0,2,10,3,3,2000,211456202.37800625,71741.45883362222,1,1,0,1
0,2,20,3,3,2000,206674301.62264946,70975.721897584,1,1,0,1
0,2,30,3,3,2000,203389779.16098467,70165.71430341738,1,1,0,1
0,2,40,3,3,2000,-4040181.657845022,69318.8324794364,1,1,0,1
0,2,50,3,3,2000,-4007731.633957556,68496.52143840442,1,1,0,1
0,2,60,3,3,2000,-4490157.118446876,45095.025277160654,1,1,0,1
0,2,70,3,3,2000,-4479503.616367515,44772.43772708796,1,1,0,1
0,2,80,3,3,2000,-14472579.849289693,35149.458723101976,0,0,0,0
0,2,90,3,3,2000,-14467840.707361134,35011.857413684425,0,0,0,0
0,2,100,3,3,2000,-14464451.119216437,34874.203941808635,0,0,0,0
0,2,110,3,3,2000,-14461943.073690677,34728.398619432985,0,0,1,1
0,2,120,3,3,2000,-14460035.440430803,34598.79608237291,0,0,1,1
1,0,10,3,3,300,228106202.41285232,105713.23023683154,1,1,0,1
1,0,20,3,3,300,5689197.847654745,104686.81407949382,1,1,0,1
1,0,30,3,3,300,-14610321.083252814,103584.38096656537,0,0,0,0
1,0,40,3,3,300,-14540181.657845022,74406.82831564851,0,0,0,0
1,0,50,3,3,300,-14507731.633957556,73876.46798151208,0,0,0,0
1,0,60,3,3,300,-14490157.118446877,66846.05873018844,0,0,0,0
1,0,70,3,3,300,-14479503.616367515,66408.97933523468,0,0,0,0
1,0,80,3,3,300,-14472579.849289693,52069.47523323172,0,0,0,0
1,0,90,3,3,300,-14467840.707361134,51883.03689050169,0,0,0,0
1,0,100,3,3,300,-14464451.119216437,51696.52790554735,0,0,0,0
1,0,110,3,3,300,-14461943.073690677,51498.97386927497,0,0,1,1
1,0,120,3,3,300,-14460035.440430803,51323.373262075846,0,0,1,1
1,1,10,3,3,1300,230411202.3873568,107198.51605716605,1,1,0,1
1,1,20,3,3,1300,224624301.6238531,106148.24595680728,1,1,0,1
1,1,30,3,3,1300,6389678.916747186,105026.54346145355,1,1,0,1
1,1,40,3,3,1300,-14540181.657845022,75421.84176895101,0,0,0,0
1,1,50,3,3,1300,-14507731.633957556,74882.09446881212,0,0,0,0
1,1,60,3,3,1300,-14490157.118446877,67757.44612566328,0,0,0,0
1,1,70,3,3,1300,-14479503.616367515,67312.6307952446,0,0,0,0
1,1,80,3,3,1300,-14472579.849289693,52818.81718962187,0,0,0,0
1,1,90,3,3,1300,-14467840.707361134,52629.07904734369,0,0,0,0
1,1,100,3,3,1300,-14464451.119216437,52439.26901420838,0,0,0,0
1,1,110,3,3,1300,-14461943.073690677,52242.885109879906,0,0,1,1
1,1,120,3,3,1300,-14460035.440430803,52064.176524968694,0,0,1,1
1,2,10,3,3,2300,231781202.37313592,108818.44994973137,1,1,0,1
1,2,20,3,3,2300,227609301.6222946,107744.43200014925,1,1,0,1
1,2,30,3,3,2300,223547001.3833551,106608.27380068983,1,1,0,1
1,2,40,3,3,2300,5959818.342154978,105431.25736341222,1,1,0,1
1,2,50,3,3,2300,5992268.366042444,104277.65371298471,1,1,0,1
1,2,60,3,3,2300,5509842.881553124,68775.13352113812,1,1,0,1
1,2,70,3,3,2300,5520496.383632485,68322.58225525451,1,1,0,1
1,2,80,3,3,2300,-14472579.849289693,53616.770257123135,0,0,0,0
1,2,90,3,3,2300,-14467840.707361134,53423.732315296824,0,0,0,0
1,2,100,3,3,2300,-14464451.119216437,53230.62123398053,0,0,0,0
1,2,110,3,3,2300,-14461943.073690677,53026.074128262626,0,0,1,1
1,2,120,3,3,2300,-14460035.440430803,52844.2575656393,0,0,1,1
2,0,10,3,3,300,228106202.41285232,99550.11912572043,1,1,0,1
2,0,20,3,3,300,5689197.847654745,98523.70296838271,1,1,0,1
2,0,30,3,3,300,-14610321.083252814,97421.26985545424,0,0,0,0
2,0,40,3,3,300,-14540181.657845022,69877.9394267596,0,0,0,0
2,0,50,3,3,300,-14507731.633957556,69347.5790926232,0,0,0,0
2,0,60,3,3,300,-14490157.118446877,62770.05873018845,0,0,0,0
2,0,70,3,3,300,-14479503.616367515,62332.979335234675,0,0,0,0
2,0,80,3,3,300,-14472579.849289693,48035.91967767617,0,0,0,0
2,0,90,3,3,300,-14467840.707361134,47849.48133494613,0,0,0,0
2,0,100,3,3,300,-14464451.119216437,47662.972349991804,0,0,0,0
2,0,110,3,3,300,-14461943.073690677,47465.41831371941,0,0,1,1
2,0,120,3,3,300,-14460035.440430803,47289.81770652028,0,0,1,1
2,1,10,3,3,1300,230411202.3873568,105114.07161272161,1,1,0,1
2,1,20,3,3,1300,224624301.6238531,104063.80151236284,1,1,0,1
2,1,30,3,3,1300,6389678.916747186,102942.09901700908,1,1,0,1
2,1,40,3,3,1300,-14540181.657845022,72917.39732450656,0,0,0,0
2,1,50,3,3,1300,-14507731.633957556,72377.65002436769,0,0,0,0
2,1,60,3,3,1300,-14490157.118446877,65503.44612566329,0,0,0,0
2,1,70,3,3,1300,-14479503.616367515,65058.63079524459,0,0,0,0
2,1,80,3,3,1300,-14472579.849289693,51042.372745177425,0,0,0,0
2,1,90,3,3,1300,-14467840.707361134,50852.63460289925,0,0,0,0
2,1,100,3,3,1300,-14464451.119216437,50662.82456976393,0,0,0,0
2,1,110,3,3,1300,-14461943.073690677,50466.44066543546,0,0,1,1
2,1,120,3,3,1300,-14460035.440430803,50287.73208052425,0,0,1,1
2,2,10,3,3,2300,231781202.37313592,108333.11661639804,1,1,0,1
2,2,20,3,3,2300,227609301.6222946,107259.0986668159,1,1,0,1
2,2,30,3,3,2300,223547001.3833551,106122.94046735649,1,1,0,1
2,2,40,3,3,2300,5959818.342154978,104945.9240300789,1,1,0,1
2,2,50,3,3,2300,5992268.366042444,103792.32037965137,1,1,0,1
2,2,60,3,3,2300,5509842.881553124,67549.13352113812,1,1,0,1
2,2,70,3,3,2300,5520496.383632485,67096.58225525451,1,1,0,1
2,2,80,3,3,2300,-14472579.849289693,52639.881368234244,0,0,0,0
2,2,90,3,3,2300,-14467840.707361134,52446.84342640793,0,0,0,0
2,2,100,3,3,2300,-14464451.119216437,52253.73234509164,0,0,0,0
2,2,110,3,3,2300,-14461943.073690677,52049.185239373735,0,0,1,1
2,2,120,3,3,2300,-14460035.440430803,51867.368676750426,0,0,1,1
3,0,10,3,3,600,268216202.41185233,193623.65936904983,1,1,0,1
3,0,20,3,3,600,26189197.84765475,191998.14899673167,1,1,0,1
3,0,30,3,3,600,-14610321.083252814,190219.0092907399,0,0,0,0
3,0,40,3,3,600,-14540181.657845022,136582.7247910574,0,0,0,0
3,0,50,3,3,600,-14507731.633957556,135736.96239923852,0,0,0,0
3,0,60,3,3,600,-14490157.118446877,122732.97521814346,0,0,0,0
3,0,70,3,3,600,-14479503.616367515,122035.96839156782,0,0,0,0
3,0,80,3,3,600,-14472579.849289693,95736.93163460739,0,0,0,0
3,0,90,3,3,600,-14467840.707361134,95439.62002705983,0,0,0,0
3,0,100,3,3,600,-14464451.119216437,95142.19582322448,0,0,0,0
3,0,110,3,3,600,-14461943.073690677,94827.15822026756,0,0,1,1
3,0,120,3,3,600,-14460035.440430803,94547.129561942,0,0,1,1
3,1,10,3,3,1600,270021202.3863585,194735.5990227178,1,1,0,1
3,1,20,3,3,1600,264431801.62366658,193063.14303693778,1,1,0,1
3,1,30,3,3,1600,66389678.91674719,191289.646785628,1,1,0,1
3,1,40,3,3,1600,-14540181.657845022,137331.07157769325,0,0,0,0
3,1,50,3,3,1600,-14507731.633957556,136475.9222198719,0,0,0,0
3,1,60,3,3,1600,-14490157.118446877,123404.36261361832,0,0,0,0
3,1,70,3,3,1600,-14479503.616367515,122699.61985157774,0,0,0,0
3,1,80,3,3,1600,-14472579.849289693,96260.718035442,0,0,0,0
3,1,90,3,3,1600,-14467840.707361134,95960.10662834624,0,0,0,0
3,1,100,3,3,1600,-14464451.119216437,95659.38137632993,0,0,0,0
3,1,110,3,3,1600,-14461943.073690677,95345.51390531696,0,0,1,1
3,1,120,3,3,1600,-14460035.440430803,95062.37726927927,0,0,1,1
3,2,10,3,3,2600,271781202.3731359,196344.555904172,1,1,0,1
3,2,20,3,3,2600,267609301.6222946,194653.9474608353,1,1,0,1
3,2,30,3,3,2600,263547001.3833551,192865.52434708655,1,1,0,1
3,2,40,3,3,2600,65959818.34215497,191029.17935358605,1,1,0,1
3,2,50,3,3,2600,65992268.36604245,189212.9904843675,1,1,0,1
3,2,60,3,3,2600,25509842.881553125,122260.35000909319,1,1,0,1
3,2,70,3,3,2600,25520496.383632485,121547.87131158763,1,1,0,1
3,2,80,3,3,2600,-14472579.849289693,97055.94888072101,0,0,0,0
3,2,90,3,3,2600,-14467840.707361134,96752.03767407716,0,0,0,0
3,2,100,3,3,2600,-14464451.119216437,96448.01137387984,0,0,0,0
3,2,110,3,3,2600,-14461943.073690677,96125.98070147744,0,0,1,1
3,2,120,3,3,2600,-14460035.440430803,95839.73608772768,0,0,1,1
